IdCFC;Situacao;Aprovados;NomeFantasia;RazaoSocial;CNPJ;Endereco;Numero;Bairro;Municipio;Telefone;Tipo;PessoaComDeficiencia;Recliclagem;Simulador
0000162166;Bloqueado;0;Auto Esc Nova Era 3;Auto Moto Escola Piracaia Ltda - Me;03297349000125;Av Dr Alipio Ferreira;711;Centro;Piracaia;(011) 4036-7046;Pratico;Nao;Nao;Nao
0000250969;Baixada;0;Auto Esc Nova Opcao;Auto Escola Collachite E Moralez Ltda Me;14808581000105;Rua Sete De Setembro;923;Centro;Bariri;(014) 3662-7073;Pratico;Nao;Nao;Nao
0000161494;Bloqueado;0;Auto Esc Panoramica;Centro De Formacao De Condutores Panoramica Ltda;07373888000238;Rua Conde Augusto Chiericati;1872;Centro;Pauliceia;(018) 3876-1168;Pratico;Nao;Nao;Nao
0000191494;Bloqueado;0;Auto Esc Panoramica;Centro De Formacao De Condutores Panoramica Ltda;07373888000319;Avenida Brasil;1660;Centro;Santa Mercedes;(018) 3876-1168;Pratico;Nao;Nao;Nao
0000130283;Bloqueado;0;Auto Esc Paraty Lins;Centro De Formacao De Condutores Paraty Lins Ltda;02369384000140;Rua Xv De Novembro;139;Centro;Lins;(014) 5225-909;Pratico;Nao;Nao;Nao
0000701753;Baixada;0;Auto Esc Perfomance;Centro De Formacao De Cond Silva E Chagas Ltda Me;09661292000188;Av Luiz Manfrinato;174;Centro;Itapevi;(011) 3627-7000;Pratico;Nao;Nao;Nao
0000190024;Bloqueado;0;Auto Esc Piloto;Maria Ines Batista Mesquita Condutores Me;06065095000108;Av 33;536;Centro;Barretos;(017) 3322-1882;Pratico;Nao;Nao;Nao
0003370241;Bloqueado;0;Auto Esc Pinheiros;Centro De Formacao De Condutores Pinheiros Ltda Me;05250181000128;Rua Treze De Maio;157;Centro;Limeira;(019) 4419-894;Pratico;Nao;Nao;Nao
0000430647;Bloqueado;0;Auto Esc Pontalinda;Emerson Hiroshi Shigihara Me;13064946000163;R Tupinambas;1436;Centro;Pontalinda;(017) 3699-1260;Pratico;Nao;Nao;Nao
0000101347;Baixada;0;Auto Esc Primavera;Jose Carlos Vivan - Me;00000000000000;Av Pedro De Toledo;1192;Cidade Alta;Uchoa;(017) 3826-1828;Pratico;Nao;Nao;Sim
0000161347;Bloqueado;0;Auto Esc Primavera;Vivan & Vivan Centro De Form.de Condutores Ltda Me;08680867000147;Av Floriano Peixoto;653;Centro;Uchoa;(017) 3826-1488;Pratico;Nao;Nao;Nao
0000040871;Bloqueado;100;Auto Esc Puma Filial;Centro De Formacao De Condutores;46464921000297;Av Julia Salles;304;Centro;Tupi Paulista;(018) 5851-1847;Teorico;Nao;Sim;Nao
0000010234;Bloqueado;0;Auto Esc Rio Branco;Auto Escola Rio Branco Ltda-me;46699419000184;Av Zurita;477;Jd Belvedere;Araras;(019) 5413-456;Pratico;Nao;Nao;Nao
0000821088;Baixada;0;Auto Esc Rodoviaria;Auto Escola Rodoviaria Ltda;00000000000000;R Rui Barbosa;335;Centro;Jacarei;(012) 3525-945;Pratico;Nao;Nao;Sim
0000100941;Baixada;0;Auto Esc Sao Geraldo;Cfc Sao Geraldo Ltda Me;50847243000138;Av Pedro Ometto;1686;Centro;Barra Bonita;(014) 3641-1530;Teorico e prático;Nao;Nao;Nao
0000430276;Bloqueado;0;Auto Esc Sao Judas;Auto Escola Sao Judas Tadeu De Itu Ltda;02661066000158;Praca Washington Luis;11;Vila Nova;Itu;(011) 4024-3120;Pratico;Nao;Nao;Nao
0000072040;Baixada;0;Auto Esc Sao Paulo;Silva E Pelarin Ltda Me;00000000000000;Rua Papa Joao Xxiii;36;Centro;Icem;(017) 2822-681;Pratico;Nao;Nao;Sim
0000100024;Baixada;0;Auto Esc Sao Paulo;Auto Escola Sao Paulo;00000000000000;Avenida Dezessete;1038;Centro;Barretos;(017) 3323-2002;Pratico;Nao;Nao;Sim
0000280136;Baixada;0;Auto Esc Sao Rafael;Centro De Formacao De Condutores B Sao Rafael Ltda;02606172000139;R Duque De Caxias;189;Centro;Taubate;(012) 2216-809;Pratico;Nao;Nao;Nao
0000072131;Bloqueado;0;Auto Esc Sinal Verde;Auto Moto Escola Pereira Lima Sc Ltda;02776214000180;Av 24 De Dezembro;733;Centro;Peruibe;(013) 4555-539;Pratico;Nao;Nao;Nao
0000222187;Baixada;100;Auto Esc Sinal Verde;Cfc Sinal Verde Severinia-centro Form.cond.ltda-me;11211262000111;Av Severino Sicchieri;591;Centro;Severinia;(017) 3817-1349;Teorico e prático;Nao;Sim;Sim
0000550171;Bloqueado;0;Auto Esc Sinal Verde;Cfcb Sinal Verde Formacao De Cond Ltda Me;07557980000177;Av Jose Gomes Da Rocha Leal;1075;Centro;Braganca Paulista;(011) 4032-2688;Pratico;Nao;Nao;Nao
0000672082;Baixada;0;Auto Esc Sta Clara;Centro De Formacao De Condutores Sta Clara Ltcame;14240989000115;Rua Cuba;226;Jd Sta Clara;Hortolandia;(019) 3897-5015;Pratico;Nao;Nao;Nao
0000250934;Baixada;0;Auto Esc T Fronteira;Taisi Cristina Zafalon Me;12216559000132;Av Miguel Renda;251;Centro;Tres Fronteiras;(017) 3691-1462;Pratico;Nao;Nao;Nao
0000041599;Bloqueado;100;Auto Esc Vinhedense;Auto Escola Mayer Sc Ltda;01483951000121;R Jundiai;107;Centro;Vinhedo;(019) 3876-1126;Pratico;Nao;Nao;Nao
0000072082;Bloqueado;0;Auto Esc. Fernandes;Marlene De Sousa Fernandes;96504071000109;Rua Argolino De Morais;105;Vl S Francisco;Hortolandia;(019) 3865-2049;Pratico;Nao;Nao;Nao
0001510178;Baixada;0;Auto Esc. Liberdade;Centro De Formacao De Condutores L B D Ltda Me;00000000000000;Av. Vicente Laurito;114;Cidade Aracy;Sao Carlos;(016) 3366-1478;Pratico;Nao;Nao;Sim
0001420136;Bloqueado;0;Auto Esc.sao Geraldo;Centro De Formacao Condutores B Sao Cristovao Ltda;00307716000489;Av Sagrado Coracao De Jesus;25;Vl Sao Geraldo;Taubate;(012) 3413-9040;Pratico;Nao;Nao;Nao
0000130647;Bloqueado;0;Auto Escol Cavassani;Auto Escola Cavassani Ltda - Me;01121363000148;Rua Treze;2258;Centro;Jales;(017) 3632-1679;Pratico;Nao;Nao;Nao
0000100444;Bloqueado;0;Auto Escol H Trentin;Auto Moto Escola Hortencio Trentin S/c Ltda;00000000000000;R Joaquim De Barros Aranha;147;Centro;Santo Antonio De Posse;(019) 3896-1756;Pratico;Nao;Nao;Sim
0001030395;Bloqueado;0;Auto Escol Transitar;Oberdan & Silva Centro De Form De Condut Ltda Me;12138002000120;Rua Do Rayon;382;Jd Esmeralda;Santa Barbara Doeste;(019) 3454-5001;Pratico;Nao;Nao;Nao
0000100416;Bloqueado;0;Auto Escol.relampago;Cfc Relampago Ss Ltda Me;67161778000153;R Cel Ernesto De Oliveira;316;A Centro;Sao Joao Da Boa Vista;(019) 3631-1515;Pratico;Nao;Nao;Nao
0000040675;Baixada;100;Auto Escola;Centro De Formacao De Condutores Pirassununga Sc L;00000000000000;Av Newton Prado;222;Centro;Pirassununga;(019) 3562-2202;Teorico;Nao;Nao;Sim
0001090122;Baixada;0;Auto Escola  paula;Maria De Paula Soares Dias;64670649000100;R Domingos Rosolia;263;J S Jorge;Sao Paulo;(011) 3781-2133;Pratico;Nao;Nao;Nao
0000220171;Baixada;0;Auto Escola 2000;Centro De Formacao 2000 S/c Ltda;00000000000000;Av Antonio Pires Pimentel;121;Centro;Braganca Paulista;(011) 4033-8182;Pratico;Nao;Nao;Sim
0000671718;Bloqueado;0;Auto Escola 3r;Centro De Formacao De Condutores B 3r Ltda Me;00000000000000;R Jose Dias De Castro;331;Vl Sao Jose;Varzea Paulista;(011) 3627-7000;Pratico;Nao;Nao;Sim
0000581088;Baixada;0;Auto Escola 4 Cantos;Antonio Carneiro Torres;50482769000161;Rua Antonio Afonso;364;Centro;Jacarei;(012) 3951-8886;Pratico;Nao;Nao;Nao
0000040591;Bloqueado;0;Auto Escola 4 Rodas;Jose Francisco Storti;59855379000164;Av Paulo Saravalli;877;Centro;Fernandopolis;(017) 4423-776;Pratico;Nao;Nao;Nao
0001210661;Baixada;0;Auto Escola 4 Rodas;Auto Escola 4 Rodas Ltda Me;00000000000000;Rua Itacolomi;327;Jd Ipiranga;Americana;(000) 0;Pratico;Nao;Nao;Sim
0000041361;Bloqueado;0;Auto Escola A F C;Alexandre Ferraz De Camargo Me;00000000000000;Rua Sao Paulo;839;Centro;Ribeirao Bonito;(016) 2441-521;Teorico e prático;Nao;Nao;Sim
0006850122;Bloqueado;0;Auto Escola Abelita Ltda;Auto Escola Abelita Ltda;00000000000000;Rua Agrimensor Sugaya;190;Itaquera;Sao Paulo;(011) 6521-7093;Teorico;Nao;Nao;Sim
0021760122;Bloqueado;0;Auto Escola Absoluta S/c Ltda;Auto Escola Absoluta S/c Ltda;00000000000000;Rua Caramuru;795;Saude;Sao Paulo;(011) 5078-8828;Pratico;Nao;Nao;Sim
0000760920;Bloqueado;67;Auto Escola Acoreana;Acoreana Sc Ltda Me;01502386000283;R Dr Anis Fadul;185;Vl M Maggi;Suzano;(011) 4759-4135;Pratico;Nao;Nao;Nao
0000730136;Baixada;0;Auto Escola Ademar;Centro De Formacao De Condutores B Ademar Ltda;00000000000000;Av Brigadeiro Faria Lima;612;Jd M Augusta;Taubate;(000) 0;Pratico;Nao;Nao;Sim
0000732278;Baixada;0;Auto Escola Adilson;Cfc Adilson S/c Ltda;00000000000000;Rua Angelina Gomes De Moraes;565;Jd Joao Ometto;Iracemapolis;(019) 4562-511;Pratico;Nao;Nao;Sim
0001180045;Bloqueado;0;Auto Escola Advance;Advance Aeroporto Centro Formacao Condutores Ltda;02711504000226;Av Sta Izabel;80;Br Geraldo;Campinas;(019) 2899-499;Pratico;Nao;Nao;Nao
0021070122;Baixada;0;Auto Escola Agape Ltda;Auto Escola Agape Ltda;00000000000000;Av Sao Miguel;8923;S M Pta;Sao Paulo;(011) 2978-242;Pratico;Nao;Nao;Sim
0029862306;Bloqueado;0;Auto Escola Agenor;Auto Moto Escola Agenor - Mongagua Ss Ltda Me;54205422000122;Av Nsa Sra De Fatima;718;Agenor De Campo;Mongagua;(013) 3506-2262;Pratico;Nao;Nao;Nao
0003130157;Baixada;0;Auto Escola Agile;Auto Escola Agile Ltda Me;00000000000000;Av Nevada;685;Pq N Oratorio;Santo Andre;(011) 4475-2391;Pratico;Nao;Nao;Sim
0000400066;Baixada;0;Auto Escola Agito;Mauro Sergio Leal & Cia Ltda;00000000000000;Av Prof Francisco Valio;632;Centro;Itapetininga;(015) 3275-1534;Pratico;Nao;Nao;Sim
0005500122;Bloqueado;0;Auto Escola Agua Funda Ltda;Auto Escola Agua Funda Ltda;00000000000000;Av Jabaquara;2338;Jabaquara;Sao Paulo;(011) 5782-355;Teorico;Nao;Nao;Sim
0015760122;Baixada;67;Auto Escola Aguia Ltda;Auto Escola Aguia Ltda;47883988000229;Av Dep Cantidio Sampaio;1351;Jd Brasilia;Sao Paulo;(011) 3851-9993;Pratico;Nao;Nao;Nao
0000160045;Bloqueado;0;Auto Escola Alfa;Centro De Formacao De Condutores Afla Ltda-me;06087643000109;Av Dr Angelo Simoes;1409;Jd Leonor;Campinas;(019) 3232-9200;Pratico;Nao;Nao;Nao
0000311557;Baixada;0;Auto Escola Alfa;Centro De Formacao De Condutores Foli&foli Ltda;00000000000000;Rua Jose Milani;132;Centro;Valinhos;(019) 3849-4184;Pratico;Nao;Nao;Sim
0001450087;Baixada;0;Auto Escola Alianca;Sil-mar Centro De Formacao De Condutores Ltda;00000000000000;R Luiz Ralf Benatti;412;Altos Piracicab;Piracicaba;(019) 0;Pratico;Nao;Nao;Sim
0000400094;Bloqueado;0;Auto Escola Alianca Sc Ltda;Auto Escola Alianca Sc Ltda;02945249000103;Rua Rui Barbosa;1012;Vl Sta Helena;Presidente Prudente;(018) 2254-860;Pratico;Nao;Nao;Nao
0000280276;Baixada;0;Auto Escola Aline;Auto Escola Sampaio E Sampaio Ltda;00000000000000;Floriano Peixoto;78;Centro;Itu;(011) 4022-5208;Pratico;Nao;Nao;Sim
0000701662;Baixada;0;Auto Escola Aline;Aline Auto Escola E Participacoes Limitadas;00000000000000;Av Antonio S Cunha Bueno;518;Jd Inamar;Diadema;(011) 4059-2508;Pratico;Nao;Nao;Sim
0000130276;Baixada;0;Auto Escola Alonso;Cleyton Marcos De Oliveira Alonso Itu Epp;03028144000144;R Santa Rita  sala Ii;1185;Centro;Itu;(011) 4022-6791;Pratico;Nao;Nao;Nao
0000040976;Bloqueado;0;Auto Escola Alpha;Centro De Formacao De Condutores Lider S/c Ltda;01824932000111;Avenida Sao Joao;303;Centro;Atibaia;(011) 4412-7914;Pratico;Nao;Nao;Sim
0000192033;Bloqueado;100;Auto Escola Alpha Ii;Auto Moto Escola Alpha Ii S/c Ltda Me;02573246000188;Pca Alpha Centauro;20;Alphaville;Santana De Parnaiba;(011) 4153-1757;Pratico;Nao;Nao;Nao
0014230122;Bloqueado;0;Auto Escola Alves & Camisa Sc Ltda;Auto Escola Alves & Camisa Sc Ltda;00793172000160;Av Zelina;494;V Zelina;Sao Paulo;(011) 6341-7361;Pratico;Nao;Nao;Nao
0000012208;Baixada;0;Auto Escola Alvorada;Alair Jesus Pacheco Dos Santos;51849396000187;Rua Xv De Novembro;150;Centro;Neves Paulista;(017) 2711-562;Pratico;Nao;Nao;Nao
0000071214;Bloqueado;0;Auto Escola Alvorada;Auto Escola Alvorada Sc Ltda Me;71746507000137;Rua Sao Paulo;947;Centro;Aparecida Doeste;(017) 3635-1228;Pratico;Nao;Nao;Nao
0000070612;Baixada;0;Auto Escola Alvorada;Centro De Formacao De Condutores Souto Ltda;03994538000157;Rua Cel Militao;443;Centro;Tanabi;(017) 3272-1472;Pratico;Nao;Nao;Nao
0000100486;Baixada;0;Auto Escola Alvorada;Auto Moto Escola Alvorada De Sao Pedro Ltda Me;00000000000000;Rua Joaquim Teixeira De Barros;918;Centro;Sao Pedro;(019) 3483-3296;Pratico;Nao;Nao;Sim
0000100059;Baixada;0;Auto Escola Alvorada;Jose Goncalves Da Silva Me;00000000000000;R Frei Galvao;63;Centro;Guaratingueta;(012) 5321-141;Pratico;Nao;Nao;Sim
0000130472;Bloqueado;63;Auto Escola Alvorada;Auto Escola Alvorada S/c Ltda Me;01631416000170;Al Dr Armando Salles Oliveira;541;Centro;Adamantina;(018) 3521-1522;Pratico;Nao;Nao;Nao
0000191816;Bloqueado;0;Auto Escola Alvorada;Everson J Santos & Cia Ltda Me;05453664000391;Rua Jose Silveira Mendes;30;Pq Primavera;Cachoeira Paulista;(012) 3101-3885;Pratico;Nao;Nao;Sim
0000281816;Bloqueado;0;Auto Escola Alvorada;Everson J Santos & Cia Ltda Me;05453664000634;R Antonio Sacilotti Filho;236;Alto Boa Vista;Cachoeira Paulista;(012) 3103-2541;Teorico;Nao;Nao;Nao
0001480122;Bloqueado;0;Auto Escola Alvorada Ltda;Auto Escola Alvorada Ltda;00000000000000;Av Celso Garcia;4585;Tatuape;Sao Paulo;(011) 2949-626;Pratico;Nao;Nao;Sim
0000190269;Bloqueado;0;Auto Escola Amanda;Amanda Pereira Ferres Centro De Form Condutores Me;09018872000151;Av Bandeirantes;530;Centro;Promissao;(014) 3541-0680;Pratico;Nao;Nao;Nao
0001780535;Bloqueado;0;Auto Escola Amarildo;C F C De Direcao Veicular Tres S & Campos S/c Ltda;04123190000195;Rua Candeias;134;Vale Do Sol;Sao Jose Dos Campos;(012) 9123-8160;Pratico;Nao;Nao;Nao
0001030864;Bloqueado;0;Auto Escola America;Centro De Formacao De Condutores Pj Ltda-me;04727142000106;Rua Guatemala;118;Pq Das Americas;Maua;(011) 4309-2722;Pratico;Nao;Nao;Nao
0001930101;Bloqueado;0;Auto Escola Andrade;Centro De Formacao De Condutores B Andrade Ltda Me;10719032000103;Rua Dom Alberto Goncalves;1325;Campos Eliseos;Ribeirao Preto;(011) 3627-7000;Pratico;Nao;Nao;Nao
0000101823;Baixada;0;Auto Escola Angatuba;Elizete Do Rosario Ramos Me;00000000000000;Rua Major Pereira De Moraes;786;Centro;Angatuba;(015) 3255-1036;Teorico;Nao;Nao;Sim
0000040262;Bloqueado;0;Auto Escola Angelica;Auto Moto Escola Angelica Ltda Me;03663891000154;Rua Barao Do Rio Branco;470;C E N T R O;Jaboticabal;(016) 3202-1441;Pratico;Nao;Nao;Nao
0009040122;Bloqueado;0;Auto Escola Anhanguera Ltda Me;Auto Escola Anhanguera Ltda Me;49458730000120;Av Mutinga;5174;Vila Piaui;Sao Paulo;(011) 3627-7000;Pratico;Nao;Nao;Nao
0000041963;Bloqueado;0;Auto Escola Apolo;Centro De Formacao De Condutores Apolo Ltda;01699288000105;Rua Pedro De Toledo;1045;Centro;Itatinga;(014) 3848-1969;Teorico e prático;Nao;Nao;Sim
0000220675;Baixada;0;Auto Escola Aprendiz;Alvaro Ricardo Batistella E Cia Ltda;06187763000170;R Duque De Caxias;1185;Centro;Pirassununga;(019) 3561-4829;Pratico;Nao;Nao;Nao
0000550234;Baixada;0;Auto Escola Aprendiz;Hv Centro De Formacao De Condutores Ltda Me;10726721000137;Av Washington Luiz;321;Centro;Araras;(019) 3542-0825;Pratico;Nao;Nao;Sim
0000131046;Bloqueado;0;Auto Escola Aracari;Centro De Formacao De Condutores Aracariguama Sc L;58987744000121;Rua Nicolau Ferreira De Souza;43;Centro;Aracariguama;(011) 4136-1535;Pratico;Nao;Nao;Nao
0000340010;Suspensa;0;Auto Escola Araraqua;Auto Escola Araraquara S/c Ltda;00000000000000;Rua Italia;908;Sao Jose;Araraquara;(016) 2320-055;Teorico;Nao;Nao;Sim
0005590122;Baixada;0;Auto Escola Arariba Ltda;Auto Escola Arariba Ltda;00000000000000;Av Silvio Ribeiro Aragao;33;Pq Arariba;Sao Paulo;(011) 5511-1034;Teorico;Nao;Nao;Sim
0001690122;Bloqueado;0;Auto Escola Araujo Sc Ltda;Auto Escola Araujo Sc Ltda;62027693000163;R Tuiuti;1433;Tatuape;Sao Paulo;(011) 2958-439;Pratico;Nao;Nao;Nao
0014740122;Bloqueado;0;Auto Escola Arca De Noe Ltda;Auto Escola Arca De Noe Ltda;56828296000198;Av Lins De Vasconcelos;3340;V Mariana;Sao Paulo;(011) 5081-4119;Pratico;Nao;Nao;Nao
0000101648;Bloqueado;0;Auto Escola Ariza;Otavio Munhoz Ariza Filho Me;59511907000168;R Conego Bicudo;55;Centro;Santa Isabel;(011) 4656-2860;Pratico;Nao;Nao;Nao
0018580122;Baixada;0;Auto Escola Ascencao Chibante Ltda;Auto Escola Ascencao Chibante Ltda;00000000000000;R Jorge Ward;33;Rio Pequeno;Sao Paulo;(011) 2688-834;Teorico;Nao;Nao;Sim
0000550017;Bloqueado;0;Auto Escola Assis;Auto Escola Assis;00000000000000;Av Armando Sales De Oliveira;737;Centro;Assis;(018) 3324-8504;Pratico;Nao;Nao;Sim
0000431851;Bloqueado;0;Auto Escola Astros;Auto Moto Escola Astros Ltda - Me;02042839000207;Av Antonio Lopes Dos Santos;239;Pq Stos Dumont;Votorantim;(015) 3242-5208;Pratico;Nao;Nao;Nao
0000671074;Bloqueado;100;Auto Escola Atitude;Cent De Form De Condutores Alencar E Alves Ltda Me;11438449000152;Av Epitacio Pessoa;456;Sitio Pae Cara;Guaruja;(013) 3342-1034;Teorico;Nao;Sim;Nao
0000160192;Bloqueado;67;Auto Escola Ativa;Centro De Formacao De Condutores Tokyo Ltda-me;21853871000128;Rua Monte Castelo;1359;Centro;Dracena;(018) 3822-3126;Teorico e prático;Nao;Sim;Sim
0000280976;Bloqueado;0;Auto Escola Ativa;Centro De Formacao De Condutores B Ativa Ltda Me;20638175000136;Av Pref Antinio J T G Lopes;1559;Jd Cerejeiras;Atibaia;(011) 2987-4671;Pratico;Nao;Nao;Nao
0003401263;Bloqueado;0;Auto Escola Ativa;Centro De Formacao De Condutores Epitaciana Sc Ltd;04147259000110;Rua Fortaleza;746;Centro;Presidente Epitacio;(018) 3281-1343;Pratico;Nao;Nao;Nao
0001600122;Bloqueado;0;Auto Escola Atlantida Ltda;Auto Escola Atlantida Ltda;47412085000189;Av Interlagos;2222;Interlagos;Sao Paulo;(011) 5631-3596;Pratico;Nao;Nao;Sim
0000071977;Baixada;0;Auto Escola Atrevida;Auto Moto Escola E Despachante Atrevida Sc Ltda;00000000000000;Av Antonieta P Penteado;157;Jordanesia;Cajamar;(011) 7897-5573;Pratico;Nao;Nao;Sim
0000520073;Bloqueado;100;Auto Escola Augi;Centro De Formacao De Condutores B Augi Ltda Me;06993589000152;Rua Quintino Bocaiuva;688;Centro;Jau;(014) 3624-9709;Pratico;Nao;Nao;Nao
0000250073;Baixada;100;Auto Escola Avanco;Centro De Formacao De Condutores Avan Sc Ltda;00000000000000;Rua Humaita;287;Centro;Jau;(014) 6248-026;Pratico;Nao;Nao;Sim
0000042194;Baixada;0;Auto Escola Avenida;Centro De Formac De Cond De Veiculos Avenida Ltda;00000000000000;Rua Jose Floriano;1112;Centro;Itai;(014) 3761-2316;Teorico e prático;Nao;Nao;Sim
0000220227;Baixada;0;Auto Escola Avenida;Auto Escola Avenida Ltda;00000000000000;Rua Cel Albino Alves Garcia;130;Centro;Bernardino De Campos;(014) 3346-2992;Pratico;Nao;Nao;Sim
0000460626;Bloqueado;0;Auto Escola Avenida;Alex Roberto Salvador Me;11733807000150;Rua Jiusep Inocenti;235;Centro;Sao Manuel;(014) 3842-3434;Pratico;Nao;Nao;Nao
0001780045;Bloqueado;0;Auto Escola Avenida;Avenida Auto-escola E Cfc Ltda Me;02765604000154;Av Albino Jose B De Oliveira;658;Barao Geraldo;Campinas;(019) 3288-0588;Pratico;Nao;Nao;Nao
0000371515;Bloqueado;100;Auto Escola B E M;Cfc B B E M Eirele;10345794000189;Av Paulo Ayres;505;Pq Pinheiros;Taboao Da Serra;(011) 4137-7571;Pratico;Nao;Nao;Nao
0004300045;Bloqueado;0;Auto Escola Baden;Auto Escola Baden Ltda Me;18708604000233;Av Baden Powell;954;Jd Nova Europa;Campinas;(019) 9892-9848;Pratico;Nao;Nao;Nao
0000160115;Baixada;0;Auto Escola Bady;Auto Escola Bady Ltda;00000000000000;Rua Camilo De Moraes;362;Centro;Sao Jose Do Rio Preto;(017) 3258-1218;Pratico;Nao;Nao;Sim
0000041809;Bloqueado;0;Auto Escola Bananal;C.f.c Nogueira & Guimaraes S/s Ltda;10571574000173;Rua Manoel De Aguiar;299;Centro;Bananal;(012) 3116-1047;Teorico;Nao;Nao;Nao
0000041613;Bloqueado;0;Auto Escola Band;Auto Escola Bandeirantes S/s Ltda;46461547000519;Rua Tiradentes;110;Centro;Valparaiso;(018) 3401-2117;Teorico;Nao;Nao;Nao
0001150129;Bloqueado;0;Auto Escola Bandeira;Centro De Formacao De Condutores Bandeira;08316348000102;Praca Da Bandeira;50;Centro;Sorocaba;(015) 3224-1479;Pratico;Nao;Nao;Sim
0001810122;Bloqueado;0;Auto Escola Bandeiras Ltda;Auto Escola Bandeiras Ltda;00000000000000;R Asdrubal Do Nascimento;94;Bela Vista;Sao Paulo;(011) 3107-1903;Pratico;Nao;Nao;Sim
0000250927;Baixada;0;Auto Escola Barbara;Luiz Roberto Rosal;00000000000000;R Marechal Floriano Peixoto;39;Centro;Poa;(011) 4638-2304;Pratico;Nao;Nao;Sim
0008680122;Bloqueado;0;Auto Escola Barbosa Ltda;Auto Escola Barbosa Ltda;43427590000146;R Nova Rezende;181;P Sta Madalena;Sao Paulo;(011) 9215-0646;Pratico;Nao;Nao;Nao
0000252075;Baixada;0;Auto Escola Barrinha;Centro De Formacao De Condutores D.e. Codeco Ltda;00000000000000;Av Pres Costa E Silva;1166;Jd Paulista;Barrinha;(016) 3943-1132;Pratico;Nao;Nao;Sim
0003190122;Baixada;0;Auto Escola Barros Ltda;Auto Escola Barros Ltda;61984241000107;Av Moaci;313;Pla Paulista;Sao Paulo;(011) 5561-6163;Pratico;Nao;Nao;Sim
0000161074;Bloqueado;100;Auto Escola Batalha;Centro De Formacao De Condutores Batalha Sc Ltda;03724073000114;Rua Cap Lessa;78;Pq Estuario;Guaruja;(013) 3341-2420;Pratico;Nao;Nao;Nao
0000401074;Baixada;0;Auto Escola Batalha;Centro De Formacao De Condutores Batalha S/c Ltda;00000000000000;Av Tancredo Neves;891;Cachoeira;Guaruja;(013) 3341-5959;Teorico;Nao;Nao;Sim
0000220850;Baixada;0;Auto Escola Bau;Cfc Bau Ltda;00000000000000;Rua Dr Monteiro Cesar;168;Centro;Pindamonhangaba;(012) 3645-5349;Pratico;Nao;Nao;Sim
0000012061;Baixada;0;Auto Escola Bau Ltda;Auto Escola Bau Ltda;00000000000000;R 9 De Julho;232;Centro;Sao Bento Do Sapucai;(012) 3711-371;Pratico;Nao;Nao;Sim
0019750122;Bloqueado;0;Auto Escola Bedani Ltda;Auto Escola Bedani Ltda;00000000000000;Av Antonelo Da Messina;783;Tucuruvi;Sao Paulo;(011) 6991-7746;Teorico;Nao;Nao;Sim
0001000850;Bloqueado;0;Auto Escola Bee Bee;Santos & Bueno Cfc B Ltda - Me;23010285000147;Rua Dr Gregorio Costa;72;Centro;Pindamonhangaba;(012) 3527-8613;Teorico e prático;Nao;Nao;Sim
0000100948;Bloqueado;8;Auto Escola Belem;Auto Escola Belem Ltda;46719555000270;R Cel Rafael Tobias;546;Centro;Descalvado;(019) 3583-5122;Teorico;Nao;Nao;Nao
0000791515;Bloqueado;0;Auto Escola Belt;Cfc B Belt Shild Ltda Me;12462239000162;Rua Thereza Maria Luizetto;212;Vl Santa Luzia;Taboao Da Serra;(011) 4701-9726;Pratico;Nao;Nao;Nao
0000012341;Baixada;88;Auto Escola Benedeti;Centro De Formacao De Condutores Benedeti Ss Ltda;05250858000128;Av Cel Albino Alves Garcia;226;Centro;Bernardino De Campos;(014) 3346-1060;Teorico;Nao;Sim;Nao
0000250227;Baixada;0;Auto Escola Benedeti;Centro De Formacao De Condutores Benedeti S/s Ltda;00000000000000;Av Cel Albino Alves Garcia;226;Centro;Bernardino De Campos;(014) 3346-3107;Pratico;Nao;Nao;Sim
0000191109;Bloqueado;0;Auto Escola Benetton;Francisca Dazinha De Nazare A. E. De Cubatao Ltda;05071495000163;Av Martins Fontes;802;Vl Nova;Cubatao;(013) 3361-9523;Pratico;Nao;Nao;Sim
0001960122;Bloqueado;0;Auto Escola Benfica Ltda;Auto Escola Benfica Ltda;53378766000170;Av Baruel;6;Casa Verde;Sao Paulo;(011) 8570-891;Pratico;Nao;Nao;Nao
0008800122;Bloqueado;0;Auto Escola Bete Semes Ltda;Auto Escola Bete Semes Ltda;53667994000160;Av Sto Amaro;294;Brooklin;Sao Paulo;(011) 5312-807;Pratico;Nao;Nao;Nao
0000610024;Baixada;0;Auto Escola Beto;Cfc Alberto Camargo De Brito Me;00000000000000;Rua Vinte E Quatro;1064;Centro;Barretos;(017) 3323-2040;Pratico;Nao;Nao;Sim
0002410143;Baixada;0;Auto Escola Bianco;Maria Cristina Braga Me;00000000000000;Rua Estevao Marcolino;255;Vl S Dumont;Franca;(016) 3722-9166;Pratico;Nao;Nao;Sim
0016690122;Bloqueado;0;Auto Escola Big Industrial Ltda;Auto Escola Big Industrial Ltda;01427650000180;Av Do Oratorio;5727;Jardim Mimar;Sao Paulo;(011) 6103-3323;Pratico;Nao;Nao;Nao
0000041102;Baixada;0;Auto Escola Bilac;Auto Escola Bilac S/c Ltda;00000000000000;R Dr Raul De Melo Senra Filho;545;Ovidio Martinel;Bilac;(018) 3659-1289;Teorico e prático;Nao;Nao;Sim
